,numint,nom_ls,label,path_x,path_y,gs_uri
193,23812390,23812390_7657,Not enough context elements,23812390_7657_augmented_avant978.jpg,23812390_7657_augmented_apres978.jpg,23812390_7657_aug.jpeg
194,23224716,23224716_5863,Not enough context elements,23224716_5863_augmented_avant326.jpg,23224716_5863_augmented_apres326.jpg,23224716_5863_aug.jpeg
195,24191007,24191007_9119,Not enough context elements,24191007_9119_augmented_avant968.jpg,24191007_9119_augmented_apres968.jpg,24191007_9119_aug.jpeg
196,17697751,17697751_2640,Not same,17697751_2640_augmented_avant77.jpg,17697751_2640_augmented_apres77.jpg,17697751_2640_aug.jpeg
197,19198975,19198975_4293,Not same,19198975_4293_augmented_avant350.jpg,19198975_4293_augmented_apres350.jpg,19198975_4293_aug.jpeg
198,17639028,17639028_1909,Not enough context elements,17639028_1909_augmented_avant245.jpg,17639028_1909_augmented_apres245.jpg,17639028_1909_aug.jpeg
199,17698365,17698365_2659,Not enough context elements,17698365_2659_augmented_avant218.jpg,17698365_2659_augmented_apres218.jpg,17698365_2659_aug.jpeg
200,11214477,11214477_1007,Not same,11214477_1007_augmented_avant366.jpg,11214477_1007_augmented_apres366.jpg,11214477_1007_aug.jpeg
201,15169354,15169354_1443,Not enough context elements,15169354_1443_augmented_avant223.jpg,15169354_1443_augmented_apres223.jpg,15169354_1443_aug.jpeg
202,21068341,21068341_4850,Not same,21068341_4850_augmented_avant234.jpg,21068341_4850_augmented_apres234.jpg,21068341_4850_aug.jpeg
203,23257834,23257834_6440,Not same,23257834_6440_augmented_avant120.jpg,23257834_6440_augmented_apres120.jpg,23257834_6440_aug.jpeg
204,23224657,23224657_5862,Not same,23224657_5862_augmented_avant768.jpg,23224657_5862_augmented_apres768.jpg,23224657_5862_aug.jpeg
205,23257098,23257098_6424,Not same,23257098_6424_augmented_avant105.jpg,23257098_6424_augmented_apres105.jpg,23257098_6424_aug.jpeg
206,19946852,19946852_4676,Not enough context elements,19946852_4676_augmented_avant451.jpg,19946852_4676_augmented_apres451.jpg,19946852_4676_aug.jpeg
207,21177868,21177868_5170,Not enough context elements,21177868_5170_augmented_avant263.jpg,21177868_5170_augmented_apres263.jpg,21177868_5170_aug.jpeg
208,29546006,29546006_11155,Not enough context elements,29546006_11155_augmented_avant867.jpg,29546006_11155_augmented_apres867.jpg,29546006_11155_aug.jpeg
209,15147933,15147933_1300,Not same,15147933_1300_augmented_avant716.jpg,15147933_1300_augmented_apres716.jpg,15147933_1300_aug.jpeg
210,23224023,23224023_5845,Not same,23224023_5845_augmented_avant608.jpg,23224023_5845_augmented_apres608.jpg,23224023_5845_aug.jpeg
211,23811371,23811371_7632,Not same,23811371_7632_augmented_avant317.jpg,23811371_7632_augmented_apres317.jpg,23811371_7632_aug.jpeg
212,23264057,23264057_6595,Not same,23264057_6595_augmented_avant188.jpg,23264057_6595_augmented_apres188.jpg,23264057_6595_aug.jpeg
213,24249041,24249041_9327,Not enough context elements,24249041_9327_augmented_avant829.jpg,24249041_9327_augmented_apres829.jpg,24249041_9327_aug.jpeg
214,24609385,24609385_10173,Not same,24609385_10173_augmented_avant101.jpg,24609385_10173_augmented_apres101.jpg,24609385_10173_aug.jpeg
215,9163192,9163192_318,Not enough context elements,9163192_318_augmented_avant181.jpg,9163192_318_augmented_apres181.jpg,9163192_318_aug.jpeg
216,23239689,23239689_6084,Not same,23239689_6084_augmented_avant507.jpg,23239689_6084_augmented_apres507.jpg,23239689_6084_aug.jpeg
217,23783234,23783234_7222,Not enough context elements,23783234_7222_augmented_avant107.jpg,23783234_7222_augmented_apres107.jpg,23783234_7222_aug.jpeg
218,23824646,23824646_7920,Not same,23824646_7920_augmented_avant542.jpg,23824646_7920_augmented_apres542.jpg,23824646_7920_aug.jpeg
219,24611298,24611298_10197,Not same,24611298_10197_augmented_avant946.jpg,24611298_10197_augmented_apres946.jpg,24611298_10197_aug.jpeg
220,24635211,24635211_10596,Not same,24635211_10596_augmented_avant7.jpg,24635211_10596_augmented_apres7.jpg,24635211_10596_aug.jpeg
221,24615909,24615909_10276,Not enough context elements,24615909_10276_augmented_avant578.jpg,24615909_10276_augmented_apres578.jpg,24615909_10276_aug.jpeg
222,17678347,17678347_2264,Not same,17678347_2264_augmented_avant684.jpg,17678347_2264_augmented_apres684.jpg,17678347_2264_aug.jpeg
223,18008869,18008869_4058,Not same,18008869_4058_augmented_avant527.jpg,18008869_4058_augmented_apres527.jpg,18008869_4058_aug.jpeg
224,9177484,9177484_574,Not enough context elements,9177484_574_augmented_avant29.jpg,9177484_574_augmented_apres29.jpg,9177484_574_aug.jpeg
225,9186396,9186396_718,Not enough context elements,9186396_718_augmented_avant753.jpg,9186396_718_augmented_apres753.jpg,9186396_718_aug.jpeg
226,22652451,22652451_5370,Not enough context elements,22652451_5370_augmented_avant94.jpg,22652451_5370_augmented_apres94.jpg,22652451_5370_aug.jpeg
227,17689081,17689081_2493,Not same,17689081_2493_augmented_avant566.jpg,17689081_2493_augmented_apres566.jpg,17689081_2493_aug.jpeg
228,23229520,23229520_5907,Not enough context elements,23229520_5907_augmented_avant538.jpg,23229520_5907_augmented_apres538.jpg,23229520_5907_aug.jpeg
229,21094797,21094797_4870,Not same,21094797_4870_augmented_avant38.jpg,21094797_4870_augmented_apres38.jpg,21094797_4870_aug.jpeg
230,23777044,23777044_7189,Not same,23777044_7189_augmented_avant23.jpg,23777044_7189_augmented_apres23.jpg,23777044_7189_aug.jpeg
231,21156488,21156488_5021,Not same,21156488_5021_augmented_avant55.jpg,21156488_5021_augmented_apres55.jpg,21156488_5021_aug.jpeg
232,17642605,17642605_1919,Not same,17642605_1919_augmented_avant64.jpg,17642605_1919_augmented_apres64.jpg,17642605_1919_aug.jpeg
233,15842056,15842056_1671,Not enough context elements,15842056_1671_augmented_avant45.jpg,15842056_1671_augmented_apres45.jpg,15842056_1671_aug.jpeg
234,9173664,9173664_488,Not enough context elements,9173664_488_augmented_avant33.jpg,9173664_488_augmented_apres33.jpg,9173664_488_aug.jpeg
235,21147274,21147274_4974,Not enough context elements,21147274_4974_augmented_avant399.jpg,21147274_4974_augmented_apres399.jpg,21147274_4974_aug.jpeg
236,21114466,21114466_4882,Not enough context elements,21114466_4882_augmented_avant563.jpg,21114466_4882_augmented_apres563.jpg,21114466_4882_aug.jpeg
237,24633381,24633381_10577,Not same,24633381_10577_augmented_avant961.jpg,24633381_10577_augmented_apres961.jpg,24633381_10577_aug.jpeg
238,19949765,19949765_4735,Not enough context elements,19949765_4735_augmented_avant700.jpg,19949765_4735_augmented_apres700.jpg,19949765_4735_aug.jpeg
239,21140074,21140074_4948,Not enough context elements,21140074_4948_augmented_avant394.jpg,21140074_4948_augmented_apres394.jpg,21140074_4948_aug.jpeg
240,17691992,17691992_2544,Not enough context elements,17691992_2544_augmented_avant277.jpg,17691992_2544_augmented_apres277.jpg,17691992_2544_aug.jpeg
241,17559253,17559253_1802,Not same,17559253_1802_augmented_avant243.jpg,17559253_1802_augmented_apres243.jpg,17559253_1802_aug.jpeg
242,5017095,5017095_193,Not enough context elements,5017095_193_augmented_avant713.jpg,5017095_193_augmented_apres713.jpg,5017095_193_aug.jpeg
243,17604393,17604393_1843,Not enough context elements,17604393_1843_augmented_avant136.jpg,17604393_1843_augmented_apres136.jpg,17604393_1843_aug.jpeg
244,23251994,23251994_6330,Not same,23251994_6330_augmented_avant816.jpg,23251994_6330_augmented_apres816.jpg,23251994_6330_aug.jpeg
245,24633124,24633124_10566,Not enough context elements,24633124_10566_augmented_avant991.jpg,24633124_10566_augmented_apres991.jpg,24633124_10566_aug.jpeg
246,23830483,23830483_8044,Not same,23830483_8044_augmented_avant661.jpg,23830483_8044_augmented_apres661.jpg,23830483_8044_aug.jpeg
247,16886073,16886073_1708,Not same,16886073_1708_augmented_avant252.jpg,16886073_1708_augmented_apres252.jpg,16886073_1708_aug.jpeg
248,24631163,24631163_10520,Not enough context elements,24631163_10520_augmented_avant951.jpg,24631163_10520_augmented_apres951.jpg,24631163_10520_aug.jpeg
249,21092856,21092856_4868,Not enough context elements,21092856_4868_augmented_avant22.jpg,21092856_4868_augmented_apres22.jpg,21092856_4868_aug.jpeg
250,23236860,23236860_6011,Not same,23236860_6011_augmented_avant533.jpg,23236860_6011_augmented_apres533.jpg,23236860_6011_aug.jpeg
251,23951097,23951097_8830,Not enough context elements,23951097_8830_augmented_avant732.jpg,23951097_8830_augmented_apres732.jpg,23951097_8830_aug.jpeg
252,24267697,24267697_9525,Not same,24267697_9525_augmented_avant281.jpg,24267697_9525_augmented_apres281.jpg,24267697_9525_aug.jpeg
253,21177139,21177139_5168,Not enough context elements,21177139_5168_augmented_avant762.jpg,21177139_5168_augmented_apres762.jpg,21177139_5168_aug.jpeg
254,1447632,1447632_20,Not enough context elements,1447632_20_augmented_avant586.jpg,1447632_20_augmented_apres586.jpg,1447632_20_aug.jpeg
255,15158905,15158905_1377,Not enough context elements,15158905_1377_augmented_avant264.jpg,15158905_1377_augmented_apres264.jpg,15158905_1377_aug.jpeg
256,17677259,17677259_2250,Not enough context elements,17677259_2250_augmented_avant36.jpg,17677259_2250_augmented_apres36.jpg,17677259_2250_aug.jpeg
257,23850290,23850290_8353,Not enough context elements,23850290_8353_augmented_avant667.jpg,23850290_8353_augmented_apres667.jpg,23850290_8353_aug.jpeg
258,24336496,24336496_9683,Not same,24336496_9683_augmented_avant184.jpg,24336496_9683_augmented_apres184.jpg,24336496_9683_aug.jpeg
259,21166465,21166465_5092,Not same,21166465_5092_augmented_avant592.jpg,21166465_5092_augmented_apres592.jpg,21166465_5092_aug.jpeg
260,24267475,24267475_9522,Not same,24267475_9522_augmented_avant295.jpg,24267475_9522_augmented_apres295.jpg,24267475_9522_aug.jpeg
261,19914626,19914626_4529,Not enough context elements,19914626_4529_augmented_avant752.jpg,19914626_4529_augmented_apres752.jpg,19914626_4529_aug.jpeg
262,23931924,23931924_8729,Not enough context elements,23931924_8729_augmented_avant629.jpg,23931924_8729_augmented_apres629.jpg,23931924_8729_aug.jpeg
263,24636745,24636745_10617,Not enough context elements,24636745_10617_augmented_avant679.jpg,24636745_10617_augmented_apres679.jpg,24636745_10617_aug.jpeg
264,3150855,3150855_87,Not enough context elements,3150855_87_augmented_avant63.jpg,3150855_87_augmented_apres63.jpg,3150855_87_aug.jpeg
265,17710268,17710268_2901,Not enough context elements,17710268_2901_augmented_avant280.jpg,17710268_2901_augmented_apres280.jpg,17710268_2901_aug.jpeg
266,24241402,24241402_9283,Not enough context elements,24241402_9283_augmented_avant706.jpg,24241402_9283_augmented_apres706.jpg,24241402_9283_aug.jpeg
267,23792280,23792280_7308,Not enough context elements,23792280_7308_augmented_avant132.jpg,23792280_7308_augmented_apres132.jpg,23792280_7308_aug.jpeg
268,17713529,17713529_2996,Not same,17713529_2996_augmented_avant692.jpg,17713529_2996_augmented_apres692.jpg,17713529_2996_aug.jpeg
269,24642133,24642133_10683,Not enough context elements,24642133_10683_augmented_avant686.jpg,24642133_10683_augmented_apres686.jpg,24642133_10683_aug.jpeg
270,17694458,17694458_2572,Not enough context elements,17694458_2572_augmented_avant942.jpg,17694458_2572_augmented_apres942.jpg,17694458_2572_aug.jpeg
271,29558589,29558589_11278,Not same,29558589_11278_augmented_avant116.jpg,29558589_11278_augmented_apres116.jpg,29558589_11278_aug.jpeg
272,18013788,18013788_4110,Not enough context elements,18013788_4110_augmented_avant149.jpg,18013788_4110_augmented_apres149.jpg,18013788_4110_aug.jpeg
273,11231385,11231385_1121,Not enough context elements,11231385_1121_augmented_avant189.jpg,11231385_1121_augmented_apres189.jpg,11231385_1121_aug.jpeg
274,23219835,23219835_5812,Not enough context elements,23219835_5812_augmented_avant454.jpg,23219835_5812_augmented_apres454.jpg,23219835_5812_aug.jpeg
275,23238407,23238407_6048,Not enough context elements,23238407_6048_augmented_avant368.jpg,23238407_6048_augmented_apres368.jpg,23238407_6048_aug.jpeg
276,18004986,18004986_3946,Not enough context elements,18004986_3946_augmented_avant351.jpg,18004986_3946_augmented_apres351.jpg,18004986_3946_aug.jpeg
277,22660066,22660066_5401,Not enough context elements,22660066_5401_augmented_avant167.jpg,22660066_5401_augmented_apres167.jpg,22660066_5401_aug.jpeg
278,21180404,21180404_5177,Not same,21180404_5177_augmented_avant635.jpg,21180404_5177_augmented_apres635.jpg,21180404_5177_aug.jpeg
279,17707451,17707451_2799,Not enough context elements,17707451_2799_augmented_avant342.jpg,17707451_2799_augmented_apres342.jpg,17707451_2799_aug.jpeg
280,15847644,15847644_1693,Not same,15847644_1693_augmented_avant435.jpg,15847644_1693_augmented_apres435.jpg,15847644_1693_aug.jpeg
281,9190658,9190658_816,Not enough context elements,9190658_816_augmented_avant300.jpg,9190658_816_augmented_apres300.jpg,9190658_816_aug.jpeg
282,29506370,29506370_10949,Not enough context elements,29506370_10949_augmented_avant328.jpg,29506370_10949_augmented_apres328.jpg,29506370_10949_aug.jpeg
283,17715626,17715626_3059,Not same,17715626_3059_augmented_avant803.jpg,17715626_3059_augmented_apres803.jpg,17715626_3059_aug.jpeg
284,29556912,29556912_11260,Not enough context elements,29556912_11260_augmented_avant195.jpg,29556912_11260_augmented_apres195.jpg,29556912_11260_aug.jpeg
285,17714596,17714596_3018,Not enough context elements,17714596_3018_augmented_avant392.jpg,17714596_3018_augmented_apres392.jpg,17714596_3018_aug.jpeg
286,23273203,23273203_6833,Not enough context elements,23273203_6833_augmented_avant498.jpg,23273203_6833_augmented_apres498.jpg,23273203_6833_aug.jpeg
287,23946056,23946056_8803,Not enough context elements,23946056_8803_augmented_avant72.jpg,23946056_8803_augmented_apres72.jpg,23946056_8803_aug.jpeg
288,24181057,24181057_9113,Not enough context elements,24181057_9113_augmented_avant217.jpg,24181057_9113_augmented_apres217.jpg,24181057_9113_aug.jpeg
289,11231733,11231733_1127,Not same,11231733_1127_augmented_avant121.jpg,11231733_1127_augmented_apres121.jpg,11231733_1127_aug.jpeg
290,11224708,11224708_1053,Not enough context elements,11224708_1053_augmented_avant349.jpg,11224708_1053_augmented_apres349.jpg,11224708_1053_aug.jpeg
291,9112854,9112854_207,Not enough context elements,9112854_207_augmented_avant97.jpg,9112854_207_augmented_apres97.jpg,9112854_207_aug.jpeg
292,23217475,23217475_5797,Not enough context elements,23217475_5797_augmented_avant543.jpg,23217475_5797_augmented_apres543.jpg,23217475_5797_aug.jpeg
293,23976504,23976504_9006,Not same,23976504_9006_augmented_avant895.jpg,23976504_9006_augmented_apres895.jpg,23976504_9006_aug.jpeg
294,24609524,24609524_10179,Not enough context elements,24609524_10179_augmented_avant600.jpg,24609524_10179_augmented_apres600.jpg,24609524_10179_aug.jpeg
295,23898156,23898156_8611,Not enough context elements,23898156_8611_augmented_avant897.jpg,23898156_8611_augmented_apres897.jpg,23898156_8611_aug.jpeg
296,24638096,24638096_10631,Not same,24638096_10631_augmented_avant799.jpg,24638096_10631_augmented_apres799.jpg,24638096_10631_aug.jpeg
297,23776931,23776931_7187,Not same,23776931_7187_augmented_avant906.jpg,23776931_7187_augmented_apres906.jpg,23776931_7187_aug.jpeg
298,29499764,29499764_10927,Not enough context elements,29499764_10927_augmented_avant875.jpg,29499764_10927_augmented_apres875.jpg,29499764_10927_aug.jpeg
299,23264831,23264831_6630,Not same,23264831_6630_augmented_avant712.jpg,23264831_6630_augmented_apres712.jpg,23264831_6630_aug.jpeg
300,18008782,18008782_4045,Not enough context elements,18008782_4045_augmented_avant134.jpg,18008782_4045_augmented_apres134.jpg,18008782_4045_aug.jpeg
301,24612157,24612157_10217,Not enough context elements,24612157_10217_augmented_avant977.jpg,24612157_10217_augmented_apres977.jpg,24612157_10217_aug.jpeg
302,18016418,18016418_4161,Not enough context elements,18016418_4161_augmented_avant717.jpg,18016418_4161_augmented_apres717.jpg,18016418_4161_aug.jpeg
303,17666566,17666566_2116,Not enough context elements,17666566_2116_augmented_avant21.jpg,17666566_2116_augmented_apres21.jpg,17666566_2116_aug.jpeg
304,11224366,11224366_1050,Not enough context elements,11224366_1050_augmented_avant535.jpg,11224366_1050_augmented_apres535.jpg,11224366_1050_aug.jpeg
305,21074177,21074177_4857,Not same,21074177_4857_augmented_avant24.jpg,21074177_4857_augmented_apres24.jpg,21074177_4857_aug.jpeg
306,9168660,9168660_382,Not enough context elements,9168660_382_augmented_avant398.jpg,9168660_382_augmented_apres398.jpg,9168660_382_aug.jpeg
307,24621081,24621081_10352,Not enough context elements,24621081_10352_augmented_avant324.jpg,24621081_10352_augmented_apres324.jpg,24621081_10352_aug.jpeg
308,24268999,24268999_9528,Not same,24268999_9528_augmented_avant719.jpg,24268999_9528_augmented_apres719.jpg,24268999_9528_aug.jpeg
309,23675229,23675229_7011,Not enough context elements,23675229_7011_augmented_avant229.jpg,23675229_7011_augmented_apres229.jpg,23675229_7011_aug.jpeg
310,17631933,17631933_1890,Not enough context elements,17631933_1890_augmented_avant788.jpg,17631933_1890_augmented_apres788.jpg,17631933_1890_aug.jpeg
311,24518422,24518422_9810,Not enough context elements,24518422_9810_augmented_avant789.jpg,24518422_9810_augmented_apres789.jpg,24518422_9810_aug.jpeg
312,19962509,19962509_4779,Not enough context elements,19962509_4779_augmented_avant35.jpg,19962509_4779_augmented_apres35.jpg,19962509_4779_aug.jpeg
313,15183314,15183314_1551,Not enough context elements,15183314_1551_augmented_avant783.jpg,15183314_1551_augmented_apres783.jpg,15183314_1551_aug.jpeg
314,23841112,23841112_8223,Not enough context elements,23841112_8223_augmented_avant444.jpg,23841112_8223_augmented_apres444.jpg,23841112_8223_aug.jpeg
315,17696157,17696157_2613,Not same,17696157_2613_augmented_avant595.jpg,17696157_2613_augmented_apres595.jpg,17696157_2613_aug.jpeg
316,21156891,21156891_5028,Not same,21156891_5028_augmented_avant357.jpg,21156891_5028_augmented_apres357.jpg,21156891_5028_aug.jpeg
317,23958114,23958114_8881,Not enough context elements,23958114_8881_augmented_avant619.jpg,23958114_8881_augmented_apres619.jpg,23958114_8881_aug.jpeg
318,21162404,21162404_5062,Not same,21162404_5062_augmented_avant129.jpg,21162404_5062_augmented_apres129.jpg,21162404_5062_aug.jpeg
319,23239945,23239945_6092,Not enough context elements,23239945_6092_augmented_avant104.jpg,23239945_6092_augmented_apres104.jpg,23239945_6092_aug.jpeg
320,17683451,17683451_2353,Not enough context elements,17683451_2353_augmented_avant204.jpg,17683451_2353_augmented_apres204.jpg,17683451_2353_aug.jpeg
321,23847266,23847266_8321,Not enough context elements,23847266_8321_augmented_avant845.jpg,23847266_8321_augmented_apres845.jpg,23847266_8321_aug.jpeg
322,24254204,24254204_9365,Not same,24254204_9365_augmented_avant604.jpg,24254204_9365_augmented_apres604.jpg,24254204_9365_aug.jpeg
323,23814243,23814243_7701,Not enough context elements,23814243_7701_augmented_avant46.jpg,23814243_7701_augmented_apres46.jpg,23814243_7701_aug.jpeg
324,19122673,19122673_4267,Not enough context elements,19122673_4267_augmented_avant416.jpg,19122673_4267_augmented_apres416.jpg,19122673_4267_aug.jpeg
325,17716384,17716384_3078,Not enough context elements,17716384_3078_augmented_avant940.jpg,17716384_3078_augmented_apres940.jpg,17716384_3078_aug.jpeg
326,16906112,16906112_1740,Not enough context elements,16906112_1740_augmented_avant247.jpg,16906112_1740_augmented_apres247.jpg,16906112_1740_aug.jpeg
327,23776994,23776994_7188,Not enough context elements,23776994_7188_augmented_avant334.jpg,23776994_7188_augmented_apres334.jpg,23776994_7188_aug.jpeg
328,24620380,24620380_10341,Not enough context elements,24620380_10341_augmented_avant726.jpg,24620380_10341_augmented_apres726.jpg,24620380_10341_aug.jpeg
329,23912302,23912302_8649,Not enough context elements,23912302_8649_augmented_avant260.jpg,23912302_8649_augmented_apres260.jpg,23912302_8649_aug.jpeg
330,19207597,19207597_4310,Not enough context elements,19207597_4310_augmented_avant276.jpg,19207597_4310_augmented_apres276.jpg,19207597_4310_aug.jpeg
331,23812671,23812671_7668,Not enough context elements,23812671_7668_augmented_avant859.jpg,23812671_7668_augmented_apres859.jpg,23812671_7668_aug.jpeg
332,3155543,3155543_127,Not same,3155543_127_augmented_avant15.jpg,3155543_127_augmented_apres15.jpg,3155543_127_aug.jpeg
333,23942915,23942915_8778,Not same,23942915_8778_augmented_avant68.jpg,23942915_8778_augmented_apres68.jpg,23942915_8778_aug.jpeg
334,11227921,11227921_1090,Not enough context elements,11227921_1090_augmented_avant257.jpg,11227921_1090_augmented_apres257.jpg,11227921_1090_aug.jpeg
335,23175471,23175471_5613,Not same,23175471_5613_augmented_avant20.jpg,23175471_5613_augmented_apres20.jpg,23175471_5613_aug.jpeg
336,24478926,24478926_9739,Not enough context elements,24478926_9739_augmented_avant693.jpg,24478926_9739_augmented_apres693.jpg,24478926_9739_aug.jpeg
337,9164891,9164891_327,Not same,9164891_327_augmented_avant948.jpg,9164891_327_augmented_apres948.jpg,9164891_327_aug.jpeg
338,23264417,23264417_6610,Not enough context elements,23264417_6610_augmented_avant473.jpg,23264417_6610_augmented_apres473.jpg,23264417_6610_aug.jpeg
339,23963833,23963833_8920,Not same,23963833_8920_augmented_avant749.jpg,23963833_8920_augmented_apres749.jpg,23963833_8920_aug.jpeg
340,24227867,24227867_9207,Not same,24227867_9207_augmented_avant453.jpg,24227867_9207_augmented_apres453.jpg,24227867_9207_aug.jpeg
341,23273691,23273691_6847,Not enough context elements,23273691_6847_augmented_avant296.jpg,23273691_6847_augmented_apres296.jpg,23273691_6847_aug.jpeg
342,15172955,15172955_1466,Not same,15172955_1466_augmented_avant364.jpg,15172955_1466_augmented_apres364.jpg,15172955_1466_aug.jpeg
343,23917628,23917628_8669,Not enough context elements,23917628_8669_augmented_avant396.jpg,23917628_8669_augmented_apres396.jpg,23917628_8669_aug.jpeg
344,23935669,23935669_8748,Not enough context elements,23935669_8748_augmented_avant743.jpg,23935669_8748_augmented_apres743.jpg,23935669_8748_aug.jpeg
345,22530260,22530260_5206,Not same,22530260_5206_augmented_avant220.jpg,22530260_5206_augmented_apres220.jpg,22530260_5206_aug.jpeg
346,23245392,23245392_6193,Not same,23245392_6193_augmented_avant50.jpg,23245392_6193_augmented_apres50.jpg,23245392_6193_aug.jpeg
347,17710308,17710308_2903,Not enough context elements,17710308_2903_augmented_avant515.jpg,17710308_2903_augmented_apres515.jpg,17710308_2903_aug.jpeg
348,23268866,23268866_6725,Not same,23268866_6725_augmented_avant860.jpg,23268866_6725_augmented_apres860.jpg,23268866_6725_aug.jpeg
349,17660909,17660909_2058,Not same,17660909_2058_augmented_avant525.jpg,17660909_2058_augmented_apres525.jpg,17660909_2058_aug.jpeg
350,24508566,24508566_9780,Not enough context elements,24508566_9780_augmented_avant568.jpg,24508566_9780_augmented_apres568.jpg,24508566_9780_aug.jpeg
351,23751525,23751525_7093,Not same,23751525_7093_augmented_avant331.jpg,23751525_7093_augmented_apres331.jpg,23751525_7093_aug.jpeg
352,24593198,24593198_10034,Not enough context elements,24593198_10034_augmented_avant770.jpg,24593198_10034_augmented_apres770.jpg,24593198_10034_aug.jpeg
353,1443194,1443194_2,Not enough context elements,1443194_2_augmented_avant704.jpg,1443194_2_augmented_apres704.jpg,1443194_2_aug.jpeg
354,24587525,24587525_10010,Not same,24587525_10010_augmented_avant601.jpg,24587525_10010_augmented_apres601.jpg,24587525_10010_aug.jpeg
355,24631778,24631778_10532,Not same,24631778_10532_augmented_avant14.jpg,24631778_10532_augmented_apres14.jpg,24631778_10532_aug.jpeg
356,9192069,9192069_842,Not enough context elements,9192069_842_augmented_avant652.jpg,9192069_842_augmented_apres652.jpg,9192069_842_aug.jpeg
357,23251972,23251972_6327,Not enough context elements,23251972_6327_augmented_avant271.jpg,23251972_6327_augmented_apres271.jpg,23251972_6327_aug.jpeg
358,23237141,23237141_6025,Not same,23237141_6025_augmented_avant862.jpg,23237141_6025_augmented_apres862.jpg,23237141_6025_aug.jpeg
359,17941391,17941391_3245,Not enough context elements,17941391_3245_augmented_avant455.jpg,17941391_3245_augmented_apres455.jpg,17941391_3245_aug.jpeg
360,17704118,17704118_2750,Not enough context elements,17704118_2750_augmented_avant150.jpg,17704118_2750_augmented_apres150.jpg,17704118_2750_aug.jpeg
361,3151467,3151467_99,Not enough context elements,3151467_99_augmented_avant696.jpg,3151467_99_augmented_apres696.jpg,3151467_99_aug.jpeg
362,20750082,20750082_4800,Not enough context elements,20750082_4800_augmented_avant457.jpg,20750082_4800_augmented_apres457.jpg,20750082_4800_aug.jpeg
363,17709680,17709680_2882,Not enough context elements,17709680_2882_augmented_avant673.jpg,17709680_2882_augmented_apres673.jpg,17709680_2882_aug.jpeg
364,29556732,29556732_11257,Not enough context elements,29556732_11257_augmented_avant551.jpg,29556732_11257_augmented_apres551.jpg,29556732_11257_aug.jpeg
365,15824586,15824586_1625,Not same,15824586_1625_augmented_avant51.jpg,15824586_1625_augmented_apres51.jpg,15824586_1625_aug.jpeg
366,19239983,19239983_4427,Not enough context elements,19239983_4427_augmented_avant733.jpg,19239983_4427_augmented_apres733.jpg,19239983_4427_aug.jpeg
367,23779408,23779408_7209,Not same,23779408_7209_augmented_avant242.jpg,23779408_7209_augmented_apres242.jpg,23779408_7209_aug.jpeg
368,21137764,21137764_4932,Not same,21137764_4932_augmented_avant996.jpg,21137764_4932_augmented_apres996.jpg,21137764_4932_aug.jpeg
369,24598072,24598072_10076,Not same,24598072_10076_augmented_avant970.jpg,24598072_10076_augmented_apres970.jpg,24598072_10076_aug.jpeg
370,9176846,9176846_561,Not same,9176846_561_augmented_avant305.jpg,9176846_561_augmented_apres305.jpg,9176846_561_aug.jpeg
371,24510553,24510553_9783,Not enough context elements,24510553_9783_augmented_avant854.jpg,24510553_9783_augmented_apres854.jpg,24510553_9783_aug.jpeg
372,19924604,19924604_4561,Not enough context elements,19924604_4561_augmented_avant37.jpg,19924604_4561_augmented_apres37.jpg,19924604_4561_aug.jpeg
373,17704477,17704477_2764,Not enough context elements,17704477_2764_augmented_avant757.jpg,17704477_2764_augmented_apres757.jpg,17704477_2764_aug.jpeg
374,23279800,23279800_6931,Not enough context elements,23279800_6931_augmented_avant887.jpg,23279800_6931_augmented_apres887.jpg,23279800_6931_aug.jpeg
375,23215329,23215329_5783,Not enough context elements,23215329_5783_augmented_avant534.jpg,23215329_5783_augmented_apres534.jpg,23215329_5783_aug.jpeg
376,17681832,17681832_2322,Not same,17681832_2322_augmented_avant765.jpg,17681832_2322_augmented_apres765.jpg,17681832_2322_aug.jpeg
377,24258377,24258377_9415,Not same,24258377_9415_augmented_avant755.jpg,24258377_9415_augmented_apres755.jpg,24258377_9415_aug.jpeg
378,21159929,21159929_5046,Not enough context elements,21159929_5046_augmented_avant779.jpg,21159929_5046_augmented_apres779.jpg,21159929_5046_aug.jpeg
379,23268916,23268916_6728,Not same,23268916_6728_augmented_avant536.jpg,23268916_6728_augmented_apres536.jpg,23268916_6728_aug.jpeg
380,23847254,23847254_8320,Not enough context elements,23847254_8320_augmented_avant253.jpg,23847254_8320_augmented_apres253.jpg,23847254_8320_aug.jpeg
381,22678537,22678537_5521,Not enough context elements,22678537_5521_augmented_avant622.jpg,22678537_5521_augmented_apres622.jpg,22678537_5521_aug.jpeg
382,29488159,29488159_10878,Not same,29488159_10878_augmented_avant91.jpg,29488159_10878_augmented_apres91.jpg,29488159_10878_aug.jpeg
383,24284787,24284787_9659,Not enough context elements,24284787_9659_augmented_avant12.jpg,24284787_9659_augmented_apres12.jpg,24284787_9659_aug.jpeg
384,23804267,23804267_7480,Not same,23804267_7480_augmented_avant881.jpg,23804267_7480_augmented_apres881.jpg,23804267_7480_aug.jpeg
385,24615535,24615535_10272,Not enough context elements,24615535_10272_augmented_avant910.jpg,24615535_10272_augmented_apres910.jpg,24615535_10272_aug.jpeg
