,path_x,numint,path_y,nom_ls,gs_uri,label
332,/home/jupyter/tmp_avant/15151275_1313_augmented_avant1162.jpg,15151275,/home/jupyter/tmp_apres/15151275_1313_augmented_apres1162.jpg,15151275_1313,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/15151275_1313_aug.jpeg,Not enough context elements
333,/home/jupyter/tmp_avant/23241663_6111_augmented_avant1091.jpg,23241663,/home/jupyter/tmp_apres/23241663_6111_augmented_apres1091.jpg,23241663_6111,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23241663_6111_aug.jpeg,Not same
334,/home/jupyter/tmp_avant/19211596_4322_augmented_avant605.jpg,19211596,/home/jupyter/tmp_apres/19211596_4322_augmented_apres605.jpg,19211596_4322,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19211596_4322_aug.jpeg,Not same
335,/home/jupyter/tmp_avant/9672410_918_augmented_avant237.jpg,9672410,/home/jupyter/tmp_apres/9672410_918_augmented_apres237.jpg,9672410_918,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9672410_918_aug.jpeg,Not enough context elements
336,/home/jupyter/tmp_avant/19218857_4345_augmented_avant276.jpg,19218857,/home/jupyter/tmp_apres/19218857_4345_augmented_apres276.jpg,19218857_4345,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19218857_4345_aug.jpeg,Not enough context elements
337,/home/jupyter/tmp_avant/29499764_10927_augmented_avant445.jpg,29499764,/home/jupyter/tmp_apres/29499764_10927_augmented_apres445.jpg,29499764_10927,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29499764_10927_aug.jpeg,Not enough context elements
338,/home/jupyter/tmp_avant/11231385_1121_augmented_avant401.jpg,11231385,/home/jupyter/tmp_apres/11231385_1121_augmented_apres401.jpg,11231385_1121,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/11231385_1121_aug.jpeg,Not enough context elements
339,/home/jupyter/tmp_avant/9177484_574_augmented_avant334.jpg,9177484,/home/jupyter/tmp_apres/9177484_574_augmented_apres334.jpg,9177484_574,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9177484_574_aug.jpeg,Not enough context elements
340,/home/jupyter/tmp_avant/21155369_5012_augmented_avant56.jpg,21155369,/home/jupyter/tmp_apres/21155369_5012_augmented_apres56.jpg,21155369_5012,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21155369_5012_aug.jpeg,Not enough context elements
341,/home/jupyter/tmp_avant/29524066_11016_augmented_avant781.jpg,29524066,/home/jupyter/tmp_apres/29524066_11016_augmented_apres781.jpg,29524066_11016,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29524066_11016_aug.jpeg,Not same
342,/home/jupyter/tmp_avant/19942073_4615_augmented_avant118.jpg,19942073,/home/jupyter/tmp_apres/19942073_4615_augmented_apres118.jpg,19942073_4615,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19942073_4615_aug.jpeg,Not enough context elements
343,/home/jupyter/tmp_avant/15183314_1551_augmented_avant466.jpg,15183314,/home/jupyter/tmp_apres/15183314_1551_augmented_apres466.jpg,15183314_1551,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/15183314_1551_aug.jpeg,Not enough context elements
344,/home/jupyter/tmp_avant/24224985_9188_augmented_avant388.jpg,24224985,/home/jupyter/tmp_apres/24224985_9188_augmented_apres388.jpg,24224985_9188,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24224985_9188_aug.jpeg,Not enough context elements
345,/home/jupyter/tmp_avant/19947637_4692_augmented_avant1068.jpg,19947637,/home/jupyter/tmp_apres/19947637_4692_augmented_apres1068.jpg,19947637_4692,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19947637_4692_aug.jpeg,Not enough context elements
346,/home/jupyter/tmp_avant/23189189_5654_augmented_avant789.jpg,23189189,/home/jupyter/tmp_apres/23189189_5654_augmented_apres789.jpg,23189189_5654,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23189189_5654_aug.jpeg,Not same
347,/home/jupyter/tmp_avant/23250554_6300_augmented_avant1168.jpg,23250554,/home/jupyter/tmp_apres/23250554_6300_augmented_apres1168.jpg,23250554_6300,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23250554_6300_aug.jpeg,Not same
348,/home/jupyter/tmp_avant/11231523_1125_augmented_avant197.jpg,11231523,/home/jupyter/tmp_apres/11231523_1125_augmented_apres197.jpg,11231523_1125,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/11231523_1125_aug.jpeg,Not same
349,/home/jupyter/tmp_avant/24645329_10718_augmented_avant995.jpg,24645329,/home/jupyter/tmp_apres/24645329_10718_augmented_apres995.jpg,24645329_10718,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24645329_10718_aug.jpeg,Not enough context elements
350,/home/jupyter/tmp_avant/24264327_9476_augmented_avant149.jpg,24264327,/home/jupyter/tmp_apres/24264327_9476_augmented_apres149.jpg,24264327_9476,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24264327_9476_aug.jpeg,Not same
351,/home/jupyter/tmp_avant/21166527_5095_augmented_avant296.jpg,21166527,/home/jupyter/tmp_apres/21166527_5095_augmented_apres296.jpg,21166527_5095,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21166527_5095_aug.jpeg,Not enough context elements
352,/home/jupyter/tmp_avant/29476481_10836_augmented_avant317.jpg,29476481,/home/jupyter/tmp_apres/29476481_10836_augmented_apres317.jpg,29476481_10836,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29476481_10836_aug.jpeg,Not enough context elements
353,/home/jupyter/tmp_avant/19256288_4487_augmented_avant787.jpg,19256288,/home/jupyter/tmp_apres/19256288_4487_augmented_apres787.jpg,19256288_4487,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19256288_4487_aug.jpeg,Not same
354,/home/jupyter/tmp_avant/23257295_6428_augmented_avant900.jpg,23257295,/home/jupyter/tmp_apres/23257295_6428_augmented_apres900.jpg,23257295_6428,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23257295_6428_aug.jpeg,Not same
355,/home/jupyter/tmp_avant/18000809_3832_augmented_avant1017.jpg,18000809,/home/jupyter/tmp_apres/18000809_3832_augmented_apres1017.jpg,18000809_3832,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/18000809_3832_aug.jpeg,Not same
356,/home/jupyter/tmp_avant/17582924_1829_augmented_avant931.jpg,17582924,/home/jupyter/tmp_apres/17582924_1829_augmented_apres931.jpg,17582924_1829,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17582924_1829_aug.jpeg,Not enough context elements
357,/home/jupyter/tmp_avant/19123163_4268_augmented_avant1169.jpg,19123163,/home/jupyter/tmp_apres/19123163_4268_augmented_apres1169.jpg,19123163_4268,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19123163_4268_aug.jpeg,Not enough context elements
358,/home/jupyter/tmp_avant/29506370_10949_augmented_avant417.jpg,29506370,/home/jupyter/tmp_apres/29506370_10949_augmented_apres417.jpg,29506370_10949,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29506370_10949_aug.jpeg,Not enough context elements
359,/home/jupyter/tmp_avant/22630340_5286_augmented_avant743.jpg,22630340,/home/jupyter/tmp_apres/22630340_5286_augmented_apres743.jpg,22630340_5286,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22630340_5286_aug.jpeg,Not enough context elements
360,/home/jupyter/tmp_avant/22627080_5274_augmented_avant610.jpg,22627080,/home/jupyter/tmp_apres/22627080_5274_augmented_apres610.jpg,22627080_5274,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22627080_5274_aug.jpeg,Not enough context elements
361,/home/jupyter/tmp_avant/29458743_10831_augmented_avant25.jpg,29458743,/home/jupyter/tmp_apres/29458743_10831_augmented_apres25.jpg,29458743_10831,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29458743_10831_aug.jpeg,Not enough context elements
362,/home/jupyter/tmp_avant/4077963_154_augmented_avant543.jpg,4077963,/home/jupyter/tmp_apres/4077963_154_augmented_apres543.jpg,4077963_154,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/4077963_154_aug.jpeg,Not same
363,/home/jupyter/tmp_avant/23945673_8799_augmented_avant847.jpg,23945673,/home/jupyter/tmp_apres/23945673_8799_augmented_apres847.jpg,23945673_8799,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23945673_8799_aug.jpeg,Not enough context elements
364,/home/jupyter/tmp_avant/21158340_5033_augmented_avant230.jpg,21158340,/home/jupyter/tmp_apres/21158340_5033_augmented_apres230.jpg,21158340_5033,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21158340_5033_aug.jpeg,Not enough context elements
365,/home/jupyter/tmp_avant/15847644_1690_augmented_avant963.jpg,15847644,/home/jupyter/tmp_apres/15847644_1690_augmented_apres963.jpg,15847644_1690,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/15847644_1690_aug.jpeg,Not same
366,/home/jupyter/tmp_avant/24234208_9236_augmented_avant1054.jpg,24234208,/home/jupyter/tmp_apres/24234208_9236_augmented_apres1054.jpg,24234208_9236,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24234208_9236_aug.jpeg,Not enough context elements
367,/home/jupyter/tmp_avant/24264384_9477_augmented_avant86.jpg,24264384,/home/jupyter/tmp_apres/24264384_9477_augmented_apres86.jpg,24264384_9477,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24264384_9477_aug.jpeg,Not same
368,/home/jupyter/tmp_avant/23858668_8439_augmented_avant1130.jpg,23858668,/home/jupyter/tmp_apres/23858668_8439_augmented_apres1130.jpg,23858668_8439,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23858668_8439_aug.jpeg,Not same
369,/home/jupyter/tmp_avant/23825556_7944_augmented_avant771.jpg,23825556,/home/jupyter/tmp_apres/23825556_7944_augmented_apres771.jpg,23825556_7944,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23825556_7944_aug.jpeg,Not enough context elements
370,/home/jupyter/tmp_avant/24643287_10700_augmented_avant234.jpg,24643287,/home/jupyter/tmp_apres/24643287_10700_augmented_apres234.jpg,24643287_10700,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24643287_10700_aug.jpeg,Not same
371,/home/jupyter/tmp_avant/24547083_9876_augmented_avant1031.jpg,24547083,/home/jupyter/tmp_apres/24547083_9876_augmented_apres1031.jpg,24547083_9876,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24547083_9876_aug.jpeg,Not same
372,/home/jupyter/tmp_avant/23192302_5668_augmented_avant1218.jpg,23192302,/home/jupyter/tmp_apres/23192302_5668_augmented_apres1218.jpg,23192302_5668,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23192302_5668_aug.jpeg,Not same
373,/home/jupyter/tmp_avant/17704477_2764_augmented_avant557.jpg,17704477,/home/jupyter/tmp_apres/17704477_2764_augmented_apres557.jpg,17704477_2764,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17704477_2764_aug.jpeg,Not enough context elements
374,/home/jupyter/tmp_avant/17677259_2250_augmented_avant375.jpg,17677259,/home/jupyter/tmp_apres/17677259_2250_augmented_apres375.jpg,17677259_2250,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17677259_2250_aug.jpeg,Not enough context elements
375,/home/jupyter/tmp_avant/29565225_11350_augmented_avant354.jpg,29565225,/home/jupyter/tmp_apres/29565225_11350_augmented_apres354.jpg,29565225_11350,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29565225_11350_aug.jpeg,Not enough context elements
376,/home/jupyter/tmp_avant/17654304_1990_augmented_avant841.jpg,17654304,/home/jupyter/tmp_apres/17654304_1990_augmented_apres841.jpg,17654304_1990,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17654304_1990_aug.jpeg,Not enough context elements
377,/home/jupyter/tmp_avant/23917628_8669_augmented_avant508.jpg,23917628,/home/jupyter/tmp_apres/23917628_8669_augmented_apres508.jpg,23917628_8669,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23917628_8669_aug.jpeg,Not enough context elements
378,/home/jupyter/tmp_avant/24269330_9532_augmented_avant798.jpg,24269330,/home/jupyter/tmp_apres/24269330_9532_augmented_apres798.jpg,24269330_9532,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24269330_9532_aug.jpeg,Not same
379,/home/jupyter/tmp_avant/23825385_7935_augmented_avant1026.jpg,23825385,/home/jupyter/tmp_apres/23825385_7935_augmented_apres1026.jpg,23825385_7935,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23825385_7935_aug.jpeg,Not same
380,/home/jupyter/tmp_avant/21137799_4933_augmented_avant5.jpg,21137799,/home/jupyter/tmp_apres/21137799_4933_augmented_apres5.jpg,21137799_4933,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21137799_4933_aug.jpeg,Not enough context elements
381,/home/jupyter/tmp_avant/23222758_5830_augmented_avant707.jpg,23222758,/home/jupyter/tmp_apres/23222758_5830_augmented_apres707.jpg,23222758_5830,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23222758_5830_aug.jpeg,Not enough context elements
382,/home/jupyter/tmp_avant/18018850_4196_augmented_avant280.jpg,18018850,/home/jupyter/tmp_apres/18018850_4196_augmented_apres280.jpg,18018850_4196,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/18018850_4196_aug.jpeg,Not same
383,/home/jupyter/tmp_avant/23834880_8131_augmented_avant105.jpg,23834880,/home/jupyter/tmp_apres/23834880_8131_augmented_apres105.jpg,23834880_8131,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23834880_8131_aug.jpeg,Not enough context elements
384,/home/jupyter/tmp_avant/22669755_5455_augmented_avant735.jpg,22669755,/home/jupyter/tmp_apres/22669755_5455_augmented_apres735.jpg,22669755_5455,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22669755_5455_aug.jpeg,Not same
385,/home/jupyter/tmp_avant/23837278_8151_augmented_avant935.jpg,23837278,/home/jupyter/tmp_apres/23837278_8151_augmented_apres935.jpg,23837278_8151,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23837278_8151_aug.jpeg,Not same
386,/home/jupyter/tmp_avant/17695993_2610_augmented_avant721.jpg,17695993,/home/jupyter/tmp_apres/17695993_2610_augmented_apres721.jpg,17695993_2610,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17695993_2610_aug.jpeg,Not enough context elements
387,/home/jupyter/tmp_avant/23935669_8748_augmented_avant509.jpg,23935669,/home/jupyter/tmp_apres/23935669_8748_augmented_apres509.jpg,23935669_8748,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23935669_8748_aug.jpeg,Not enough context elements
388,/home/jupyter/tmp_avant/17678347_2264_augmented_avant329.jpg,17678347,/home/jupyter/tmp_apres/17678347_2264_augmented_apres329.jpg,17678347_2264,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17678347_2264_aug.jpeg,Not same
389,/home/jupyter/tmp_avant/19931483_4580_augmented_avant1018.jpg,19931483,/home/jupyter/tmp_apres/19931483_4580_augmented_apres1018.jpg,19931483_4580,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19931483_4580_aug.jpeg,Not enough context elements
390,/home/jupyter/tmp_avant/17690356_2514_augmented_avant1070.jpg,17690356,/home/jupyter/tmp_apres/17690356_2514_augmented_apres1070.jpg,17690356_2514,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17690356_2514_aug.jpeg,Not enough context elements
391,/home/jupyter/tmp_avant/23238407_6048_augmented_avant405.jpg,23238407,/home/jupyter/tmp_apres/23238407_6048_augmented_apres405.jpg,23238407_6048,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23238407_6048_aug.jpeg,Not enough context elements
392,/home/jupyter/tmp_avant/15155156_1361_augmented_avant225.jpg,15155156,/home/jupyter/tmp_apres/15155156_1361_augmented_apres225.jpg,15155156_1361,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/15155156_1361_aug.jpeg,Not enough context elements
393,/home/jupyter/tmp_avant/21127713_4900_augmented_avant1008.jpg,21127713,/home/jupyter/tmp_apres/21127713_4900_augmented_apres1008.jpg,21127713_4900,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21127713_4900_aug.jpeg,Not enough context elements
394,/home/jupyter/tmp_avant/23841352_8229_augmented_avant27.jpg,23841352,/home/jupyter/tmp_apres/23841352_8229_augmented_apres27.jpg,23841352_8229,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23841352_8229_aug.jpeg,Not same
395,/home/jupyter/tmp_avant/17983663_3435_augmented_avant984.jpg,17983663,/home/jupyter/tmp_apres/17983663_3435_augmented_apres984.jpg,17983663_3435,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17983663_3435_aug.jpeg,Not enough context elements
396,/home/jupyter/tmp_avant/23843065_8274_augmented_avant53.jpg,23843065,/home/jupyter/tmp_apres/23843065_8274_augmented_apres53.jpg,23843065_8274,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23843065_8274_aug.jpeg,Not enough context elements
397,/home/jupyter/tmp_avant/12412494_1182_augmented_avant233.jpg,12412494,/home/jupyter/tmp_apres/12412494_1182_augmented_apres233.jpg,12412494_1182,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/12412494_1182_aug.jpeg,Not enough context elements
398,/home/jupyter/tmp_avant/21140837_4949_augmented_avant865.jpg,21140837,/home/jupyter/tmp_apres/21140837_4949_augmented_apres865.jpg,21140837_4949,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21140837_4949_aug.jpeg,Not same
399,/home/jupyter/tmp_avant/22652451_5370_augmented_avant337.jpg,22652451,/home/jupyter/tmp_apres/22652451_5370_augmented_apres337.jpg,22652451_5370,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22652451_5370_aug.jpeg,Not enough context elements
400,/home/jupyter/tmp_avant/9168660_382_augmented_avant458.jpg,9168660,/home/jupyter/tmp_apres/9168660_382_augmented_apres458.jpg,9168660_382,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9168660_382_aug.jpeg,Not enough context elements
401,/home/jupyter/tmp_avant/15182774_1545_augmented_avant1048.jpg,15182774,/home/jupyter/tmp_apres/15182774_1545_augmented_apres1048.jpg,15182774_1545,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/15182774_1545_aug.jpeg,Not enough context elements
402,/home/jupyter/tmp_avant/17561877_1812_augmented_avant905.jpg,17561877,/home/jupyter/tmp_apres/17561877_1812_augmented_apres905.jpg,17561877_1812,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17561877_1812_aug.jpeg,Not enough context elements
403,/home/jupyter/tmp_avant/17685013_2398_augmented_avant1028.jpg,17685013,/home/jupyter/tmp_apres/17685013_2398_augmented_apres1028.jpg,17685013_2398,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17685013_2398_aug.jpeg,Not enough context elements
404,/home/jupyter/tmp_avant/17698220_2654_augmented_avant147.jpg,17698220,/home/jupyter/tmp_apres/17698220_2654_augmented_apres147.jpg,17698220_2654,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17698220_2654_aug.jpeg,Not enough context elements
405,/home/jupyter/tmp_avant/24649117_10758_augmented_avant662.jpg,24649117,/home/jupyter/tmp_apres/24649117_10758_augmented_apres662.jpg,24649117_10758,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24649117_10758_aug.jpeg,Not enough context elements
406,/home/jupyter/tmp_avant/17709539_2874_augmented_avant858.jpg,17709539,/home/jupyter/tmp_apres/17709539_2874_augmented_apres858.jpg,17709539_2874,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17709539_2874_aug.jpeg,Not enough context elements
407,/home/jupyter/tmp_avant/9168450_381_augmented_avant336.jpg,9168450,/home/jupyter/tmp_apres/9168450_381_augmented_apres336.jpg,9168450_381,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9168450_381_aug.jpeg,Not enough context elements
408,/home/jupyter/tmp_avant/11226969_1082_augmented_avant476.jpg,11226969,/home/jupyter/tmp_apres/11226969_1082_augmented_apres476.jpg,11226969_1082,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/11226969_1082_aug.jpeg,Not enough context elements
409,/home/jupyter/tmp_avant/23806973_7533_augmented_avant883.jpg,23806973,/home/jupyter/tmp_apres/23806973_7533_augmented_apres883.jpg,23806973_7533,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23806973_7533_aug.jpeg,Not enough context elements
410,/home/jupyter/tmp_avant/19209911_4317_augmented_avant738.jpg,19209911,/home/jupyter/tmp_apres/19209911_4317_augmented_apres738.jpg,19209911_4317,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19209911_4317_aug.jpeg,Not enough context elements
411,/home/jupyter/tmp_avant/9180080_606_augmented_avant1188.jpg,9180080,/home/jupyter/tmp_apres/9180080_606_augmented_apres1188.jpg,9180080_606,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9180080_606_aug.jpeg,Not same
412,/home/jupyter/tmp_avant/24230584_9223_augmented_avant52.jpg,24230584,/home/jupyter/tmp_apres/24230584_9223_augmented_apres52.jpg,24230584_9223,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24230584_9223_aug.jpeg,Not same
413,/home/jupyter/tmp_avant/23822146_7866_augmented_avant876.jpg,23822146,/home/jupyter/tmp_apres/23822146_7866_augmented_apres876.jpg,23822146_7866,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23822146_7866_aug.jpeg,Not same
414,/home/jupyter/tmp_avant/23826430_7963_augmented_avant902.jpg,23826430,/home/jupyter/tmp_apres/23826430_7963_augmented_apres902.jpg,23826430_7963,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23826430_7963_aug.jpeg,Not same
415,/home/jupyter/tmp_avant/23977429_9020_augmented_avant966.jpg,23977429,/home/jupyter/tmp_apres/23977429_9020_augmented_apres966.jpg,23977429_9020,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23977429_9020_aug.jpeg,Not enough context elements
416,/home/jupyter/tmp_avant/29538434_11099_augmented_avant382.jpg,29538434,/home/jupyter/tmp_apres/29538434_11099_augmented_apres382.jpg,29538434_11099,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29538434_11099_aug.jpeg,Not enough context elements
417,/home/jupyter/tmp_avant/9182428_634_augmented_avant878.jpg,9182428,/home/jupyter/tmp_apres/9182428_634_augmented_apres878.jpg,9182428_634,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9182428_634_aug.jpeg,Not same
418,/home/jupyter/tmp_avant/18008646_4039_augmented_avant448.jpg,18008646,/home/jupyter/tmp_apres/18008646_4039_augmented_apres448.jpg,18008646_4039,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/18008646_4039_aug.jpeg,Not same
419,/home/jupyter/tmp_avant/9182753_637_augmented_avant228.jpg,9182753,/home/jupyter/tmp_apres/9182753_637_augmented_apres228.jpg,9182753_637,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9182753_637_aug.jpeg,Not same
420,/home/jupyter/tmp_avant/11227921_1090_augmented_avant494.jpg,11227921,/home/jupyter/tmp_apres/11227921_1090_augmented_apres494.jpg,11227921_1090,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/11227921_1090_aug.jpeg,Not enough context elements
421,/home/jupyter/tmp_avant/23817061_7759_augmented_avant287.jpg,23817061,/home/jupyter/tmp_apres/23817061_7759_augmented_apres287.jpg,23817061_7759,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23817061_7759_aug.jpeg,Not same
422,/home/jupyter/tmp_avant/24615252_10267_augmented_avant899.jpg,24615252,/home/jupyter/tmp_apres/24615252_10267_augmented_apres899.jpg,24615252_10267,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24615252_10267_aug.jpeg,Not same
423,/home/jupyter/tmp_avant/24258323_9413_augmented_avant262.jpg,24258323,/home/jupyter/tmp_apres/24258323_9413_augmented_apres262.jpg,24258323_9413,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24258323_9413_aug.jpeg,Not enough context elements
